Age,Gender,Hydration_Level,Oil_Level,Sensitivity,Humidity,Temperature,Skin_Type,skin_score,skin_age
21,Female,Low,Low,High,30.2,21.9,Dry,42.4,31
22,Male,High,Medium,Low,47.3,26.8,Normal,100,15
48,Female,High,Medium,Low,60.4,15.2,Normal,100,28.6
55,Male,High,Medium,Low,31.9,14.6,Normal,100,35
59,Male,Medium,Medium,Medium,59.5,14.2,Normal,94.5,42.8
55,Female,Low,Low,High,28.7,14.7,Dry,23.2,75
54,Female,Medium,Medium,Low,49.6,18.7,Normal,100,34
29,Female,Low,Low,High,29.7,17.2,Dry,38.3,46.6
56,Male,Medium,Medium,Medium,53,16,Normal,99.3,36
23,Male,Medium,High,Low,80,27.4,Oily,100,15
43,Female,Medium,Medium,Low,60.6,24.1,Oily,100,27.3
24,Male,Low,Low,High,51.4,17.4,Combination,59.1,26.4
43,Male,High,High,Medium,55.6,26.5,Normal,100,23
29,Female,Medium,Medium,Low,46.4,22.5,Normal,100,15
41,Male,Low,High,Medium,79.9,28.8,Oily,56,40.5
27,Male,Low,Low,High,42.4,16.2,Dry,57,30.4
50,Female,Medium,High,Medium,52.2,25.1,Oily,98.2,37.2
43,Male,Low,High,Medium,62.7,32.1,Oily,64.8,42.2
43,Male,Low,High,Medium,80,25.7,Oily,76.9,36.3
25,Female,Low,Low,High,28,14,Dry,46.7,36.3
53,Male,Low,Low,High,22.9,16,Dry,25.1,73
18,Male,Medium,High,Medium,68.2,30.4,Normal,100,15
58,Female,Medium,Medium,Medium,48.9,14,Oily,100,39.8
25,Female,Medium,Medium,Low,26.9,21.8,Normal,100,15
38,Male,Medium,High,Low,54.5,18.6,Oily,100,18
30,Female,High,Medium,Medium,56.5,16.6,Normal,100,15
48,Female,Low,High,Medium,46,24.1,Combination,73.3,43.6
55,Male,Medium,Medium,Low,68.2,13.8,Normal,100,35
28,Female,High,Medium,Medium,54.6,14.1,Combination,100,15
45,Female,Low,High,Low,50.9,14.2,Oily,80.5,36.9
37,Male,Low,Low,High,28.4,13.2,Dry,39.7,57
47,Female,Low,Low,High,29.4,11.6,Dry,20.9,67
59,Male,Low,Medium,Medium,66.6,28.4,Normal,66.2,63.1
30,Female,Medium,High,Medium,63.1,24.5,Normal,100,18.2
56,Male,Low,Low,High,33.5,13.2,Dry,26,76
50,Male,Medium,High,Medium,62.2,24.3,Oily,88.1,40.3
44,Male,Low,Low,High,30.9,13.1,Dry,40.1,57.9
30,Male,Medium,Medium,Low,62.1,13.7,Normal,100,15
42,Male,Medium,High,Low,29.7,18.3,Combination,96.1,27.7
31,Male,Low,Low,High,30.6,17,Dry,37.4,51
56,Male,Low,High,Medium,56.5,17.9,Oily,70.8,53.5
53,Male,Medium,Medium,Medium,46.6,26,Oily,99.2,34.4
41,Female,Low,Low,High,22.9,18.1,Dry,47.5,59.9
54,Female,Medium,High,Low,58.1,22.6,Normal,100,34
40,Male,Medium,Medium,Low,66.1,23.5,Normal,100,25.8
40,Female,Medium,Medium,Medium,64.7,12.1,Normal,100,25.2
54,Female,High,Medium,Low,61.3,21.4,Normal,100,34
48,Male,Medium,Low,High,26.2,19.1,Combination,67.8,47.8
26,Male,Medium,Medium,Medium,40.8,15,Normal,100,15
39,Female,High,Low,Low,58.9,21.6,Normal,100,20.3
53,Male,Low,Low,High,42,28.5,Combination,48.7,67.3
39,Male,Low,Low,High,26.7,14.4,Dry,37,58.1
31,Female,Medium,High,Medium,53.2,28.1,Oily,100,20.5
19,Male,Low,High,Low,61.4,25,Oily,82.1,15.7
27,Female,Low,Low,High,28.5,15.3,Dry,29.6,47
53,Male,Medium,Medium,Medium,47.9,18.2,Normal,100,33
31,Female,High,Medium,Low,58.8,14.5,Oily,100,15.2
56,Male,Low,Low,High,24.7,13.1,Dry,12,76
50,Male,Low,Low,High,32,17.2,Dry,33.7,70
49,Female,Medium,Medium,Low,33.9,14.9,Normal,92.7,35.8
59,Male,Medium,Medium,Medium,41.4,17,Oily,90,42.3
35,Female,High,Medium,Low,60.6,23.5,Normal,100,16
59,Male,Low,Low,High,30.1,16.8,Dry,33,79
33,Female,Medium,Medium,Medium,42.4,18.8,Normal,100,18.8
51,Male,Low,Low,High,30.5,14.2,Dry,41.2,67.9
55,Male,Medium,High,Low,57.1,31,Oily,92.5,35
33,Male,High,Medium,Low,44.4,15.4,Normal,100,15
59,Male,Medium,High,Low,65,25.9,Oily,93.6,39
57,Male,Low,High,Medium,78.3,29.9,Oily,52.1,60.7
48,Male,Medium,High,Low,58.8,27.7,Oily,100,28
30,Male,Medium,Medium,Low,39.3,16.3,Normal,100,15
32,Male,High,Low,High,68,14.5,Dry,75.4,26.7
25,Male,Medium,High,Low,48.9,26.5,Oily,100,15
58,Male,Low,High,Medium,80,24.4,Oily,60.3,57.5
22,Female,High,Medium,Low,50.6,12.9,Normal,100,15
37,Male,Medium,Low,Low,36.3,16.6,Combination,90.1,25.9
58,Male,Medium,High,Low,52.1,24.3,Oily,99.3,38
52,Female,Medium,Medium,Medium,55.4,13.1,Normal,100,32
29,Female,High,Medium,Low,60.7,18.6,Normal,100,15
37,Male,Low,Low,High,26.9,10,Dry,35.8,57
52,Male,Low,Low,High,45.4,16.4,Dry,38.8,69.4
59,Female,Medium,Medium,Low,59.5,21.1,Normal,100,39
52,Male,Medium,Medium,Medium,40.6,28.1,Normal,100,32
40,Female,Medium,Medium,Medium,34,13.5,Normal,99.6,28.9
46,Female,Medium,Medium,Medium,36.8,16.9,Combination,88.6,37.6
29,Male,Medium,High,Low,75.2,27.3,Oily,98.9,15
33,Male,Low,Low,High,30.4,16.2,Dry,48.7,42.9
59,Male,Low,Low,High,31.3,12,Dry,39.2,77.8
32,Female,Medium,Medium,Low,39.1,14.7,Normal,100,17.5
56,Female,High,Medium,Low,50.3,16.3,Normal,100,36
34,Male,Low,Low,High,30.5,11.2,Dry,33.5,51.6
18,Female,Low,Low,High,27.5,16.8,Combination,47.2,28
56,Female,Low,High,Low,72.8,22.5,Oily,65.4,51.3
35,Male,Medium,Medium,High,54.5,18.7,Combination,94.7,26
57,Male,Low,Low,High,29,14.9,Dry,19.3,77
46,Male,Low,High,Medium,29.6,22.8,Oily,55.3,47.3
35,Female,Medium,Medium,Low,62.7,16.6,Normal,100,20.6
51,Female,Medium,Medium,Medium,49.3,23.1,Normal,100,33.5
42,Female,High,Medium,Medium,49.5,15.8,Normal,100,24.9
35,Female,Low,High,Medium,80,23.4,Oily,70.2,35.6
34,Male,Low,Low,High,25.6,11.1,Dry,43.8,51.3
23,Male,Medium,Low,High,36.9,16.3,Dry,73.5,19.4
31,Female,High,Low,Medium,29.8,23.9,Dry,99.5,18.2
35,Female,High,High,High,76.9,15.2,Combination,86.7,17.3
57,Male,Medium,High,Medium,80,30,Oily,80.2,37
38,Male,High,Low,Low,44.3,23.9,Combination,100,24
19,Female,Low,High,Medium,33.9,25.5,Oily,79,15
42,Male,Low,High,Medium,80,24.2,Oily,66.5,38.9
30,Female,Low,Low,High,23.4,13,Dry,32.1,50
38,Male,Low,High,Low,50.1,24.1,Oily,81.7,22.7
55,Male,Low,Low,High,24.6,14,Dry,15.7,75
39,Male,Low,Low,High,23.4,14.7,Dry,27.7,59
46,Male,Medium,High,Low,69.4,33.2,Normal,89.7,29.7
26,Male,High,Medium,Medium,57.5,15.4,Normal,100,15
18,Female,High,Medium,Medium,36,26.2,Oily,100,15
28,Male,High,Medium,Low,61,15.3,Normal,100,15
53,Male,High,Medium,Medium,42.7,13.9,Combination,100,33
46,Female,Low,Low,Medium,27.3,14.7,Dry,53.1,56.1
43,Male,Medium,High,Medium,80,24.5,Oily,88.9,31.4
53,Male,Medium,High,Medium,65.7,29.9,Oily,91.2,33
56,Female,Low,Low,High,25.5,18.2,Dry,27.3,76
37,Male,Low,Low,Low,39.1,22.4,Normal,75.7,35.5
23,Male,Medium,High,Medium,79.3,27.2,Oily,93.1,15
54,Female,High,Medium,Medium,65.1,12.9,Normal,98.6,34
24,Female,High,Low,High,41,13.6,Combination,88.6,15
50,Female,Low,Low,High,20.2,17.7,Dry,41.1,70
39,Female,Medium,Medium,Medium,61.7,15.4,Normal,100,24.1
39,Male,Medium,High,Medium,79.1,27,Oily,91.2,21
31,Female,High,Medium,Low,74.7,21.7,Oily,100,15
47,Male,Medium,Medium,Medium,44.2,23.9,Combination,97.1,39.2
27,Female,Medium,Medium,Low,45.8,16,Normal,100,15
55,Female,Medium,High,Low,59,23.3,Oily,100,35
27,Male,High,Medium,Low,47,13,Normal,100,15
59,Male,Low,High,Low,75.4,17.4,Oily,62.8,59.3
30,Female,Low,Low,High,63.4,16.1,Dry,50.6,37.6
53,Female,High,Medium,Medium,60.9,15.5,Normal,100,33.7
53,Male,Medium,High,Low,51.2,20.6,Normal,100,33
24,Female,Low,High,Medium,69.6,23.2,Oily,81.8,17.9
21,Male,Medium,Medium,Low,51.2,19.2,Normal,100,15
18,Male,Low,High,Medium,66,24.8,Oily,77.9,15.6
54,Female,Low,Low,High,34.6,19.3,Dry,36.9,74
51,Male,Medium,High,Medium,51.9,30.7,Combination,94.1,32.6
38,Female,Medium,High,Medium,48,24.5,Normal,100,24
45,Male,Medium,High,Medium,47.4,21.9,Oily,100,33.1
56,Female,Medium,Medium,Medium,45.2,24.9,Normal,100,38.2
51,Male,Low,Low,High,25.5,10,Dry,28.4,71
55,Male,Medium,Medium,Low,62,15.2,Normal,100,35
37,Female,Low,High,Medium,73.3,23.8,Combination,62.1,37.8
22,Female,Medium,Medium,Low,45.4,15.9,Normal,100,15
27,Male,Medium,High,Low,80,25.7,Oily,96.2,15
40,Female,Low,Low,High,46.4,18.6,Dry,54.3,47.8
54,Male,Low,High,Medium,80,20,Oily,54.6,61.2
29,Female,High,Medium,Medium,68,14.2,Normal,100,15
36,Female,Medium,Medium,Medium,61.7,17.5,Normal,100,23.4
53,Female,Medium,Low,High,37.5,16.7,Dry,59.8,57.3
37,Male,Low,High,Low,58.7,26.2,Combination,72.5,28.4
35,Male,Medium,High,Low,21.5,25.8,Oily,98.8,16.6
18,Male,Low,Low,High,28.4,14.7,Dry,40,28
53,Male,Low,Low,High,23.9,13.3,Dry,24.1,73
52,Female,Medium,High,Medium,56.8,27.7,Oily,90.9,32
38,Female,Medium,Medium,Low,36.3,24.5,Normal,100,25.1
46,Male,Low,High,Low,66.2,23.4,Oily,66.6,40
28,Female,High,Medium,Low,54.6,21.4,Normal,100,15
56,Female,Medium,High,Medium,60.7,23.9,Oily,92.4,36
26,Male,High,Medium,Low,49.8,16.3,Normal,100,15
31,Female,Medium,High,Medium,54.1,12.4,Oily,94.6,15
24,Female,High,Low,Medium,36.9,17.6,Dry,98.1,15
23,Male,Low,Low,High,38.5,16.4,Dry,43.3,33
46,Female,Medium,High,Medium,56.6,17.3,Oily,92.2,35.7
50,Male,Low,Low,High,27.2,14.8,Dry,16.7,70
24,Male,Medium,High,Medium,55.3,14.4,Combination,100,15.7
52,Male,High,Medium,Medium,43.6,15.8,Combination,100,32
44,Male,Medium,Medium,Low,39.1,25.4,Combination,100,32.2
59,Male,Medium,High,Medium,71.8,26.9,Oily,87.7,39
57,Male,Medium,High,Low,72.1,24.6,Oily,93.1,37
54,Female,Low,Low,High,27.4,16.3,Dry,35.2,74
38,Female,High,Low,High,47.6,19.1,Dry,79.6,30.4
25,Male,Low,Low,High,29.5,16.6,Dry,43.4,40.5
39,Male,Medium,High,Low,58.6,23.1,Oily,100,19
54,Male,Medium,Medium,Low,66.5,21,Normal,100,34
26,Male,High,High,Low,58.3,32.3,Oily,100,15
33,Male,Low,Low,High,25.9,18.5,Dry,32.3,53
50,Female,Medium,Medium,Low,61.5,17.2,Normal,100,39.3
22,Male,Low,Low,High,24.7,18,Dry,51.4,32
47,Female,High,Medium,Low,43.6,14.4,Normal,100,30.1
48,Female,Medium,Medium,Medium,38.1,16.2,Normal,100,31.4
32,Female,Low,Low,High,24.9,16.9,Dry,36.2,52
38,Female,Low,Low,High,47.9,17,Dry,33.4,58
36,Male,Medium,Medium,Medium,36.8,18,Normal,100,19.9
51,Male,Medium,High,Low,59.2,27.2,Oily,100,31
59,Male,Medium,High,Low,32.8,18.7,Normal,97.3,39
42,Male,Low,High,Medium,64.1,20.3,Oily,83.2,37.8
31,Male,High,Medium,Medium,51.4,18.8,Normal,100,15
34,Male,Medium,High,Medium,63.6,27.2,Oily,96.5,20.7
24,Female,Low,Low,High,49.1,17.8,Dry,52.9,28.4
51,Female,Medium,High,Medium,41.5,23.2,Oily,100,31
46,Male,Medium,High,Low,51.2,27.7,Oily,100,26.4
52,Female,Medium,High,High,31.7,28.6,Oily,70.8,46.6
59,Female,Medium,Medium,Medium,60.2,14,Normal,82.6,40.2
47,Male,Medium,Medium,Medium,43.6,14.4,Normal,99.2,37.1
31,Male,Medium,Medium,Medium,42.8,17.7,Normal,100,16.3
48,Male,High,Low,Medium,61.4,16.7,Combination,89.1,41
52,Male,Medium,High,Medium,46.9,25,Oily,81,34.4
58,Female,Medium,High,Medium,71.5,24.4,Oily,83,38
49,Male,High,Medium,Low,52.4,18,Combination,100,29
36,Male,High,Medium,Medium,39.9,15.9,Normal,100,23.1
25,Male,Medium,Medium,Medium,66.1,26.8,Oily,100,15
48,Female,High,Medium,Medium,54.6,20.6,Normal,100,28.3
29,Female,Low,Low,High,39.4,15.8,Dry,47.8,33.5
39,Male,Medium,Medium,Medium,41.3,13.9,Combination,100,26.7
37,Male,Low,Low,High,48,19.8,Dry,52.9,50.3
36,Male,Low,Low,High,67.3,29.9,Dry,35.6,53.7
34,Male,High,Low,Low,38.7,14.1,Combination,100,15
49,Male,Medium,Medium,Medium,39,18.3,Normal,100,37.7
18,Female,Low,Low,High,28.5,16.9,Dry,44.9,28
57,Female,Medium,Medium,Low,39.3,12.5,Normal,99.5,39.3
50,Male,Medium,High,Medium,75.2,27.8,Oily,87.6,34.2
58,Female,Medium,Medium,Medium,67.9,20.9,Oily,96.6,44.6
43,Male,Low,High,Medium,74.6,23.3,Oily,74.6,35.7
50,Male,Low,Low,High,27.6,16.4,Dry,28.6,70
37,Male,Medium,High,High,20.6,20.4,Combination,62.5,34.5
53,Male,Low,Low,High,65.2,23.5,Combination,33.1,73
37,Male,Low,Low,High,33.2,11.1,Dry,35.3,57
59,Male,Medium,High,Low,80,30.3,Oily,89,39
30,Male,High,Medium,Low,46.1,14.9,Normal,100,15.3
24,Female,Medium,Medium,Medium,40.1,15.2,Normal,100,15
54,Male,Low,Low,High,25.8,15.6,Dry,33.5,74
28,Male,High,High,Low,34.4,24.4,Combination,100,15
54,Female,Medium,Low,High,29.3,17.2,Dry,65.5,55.5
54,Female,High,Medium,Low,51.1,17,Normal,100,34
45,Female,High,Medium,Medium,57.4,19.6,Combination,100,30.1
55,Male,Low,Low,High,30.8,15.8,Dry,40,72.5
21,Male,Medium,High,Low,76,25.5,Oily,100,15
47,Male,High,Medium,Low,53.4,15.9,Normal,100,28.9
47,Female,Low,Low,High,26.8,10.6,Dry,31.6,67
59,Male,High,Medium,Medium,39.5,14.8,Normal,91.3,39
45,Male,High,Medium,Low,41.1,15.5,Normal,100,28.5
28,Male,Medium,High,Medium,74,19.5,Oily,100,15
46,Female,Medium,High,Medium,57.3,23.6,Combination,84.3,36.1
25,Female,Low,High,Low,62.2,20.4,Oily,96.4,15
59,Male,High,High,Medium,55.5,25.7,Normal,100,39
34,Female,Low,Low,High,31.4,20.1,Dry,47.6,43
51,Male,Low,High,Medium,80,25.6,Oily,63.5,51.4
49,Female,Low,Low,High,33.3,17.1,Dry,31.2,69
26,Female,High,Medium,Medium,38.1,17.4,Combination,100,15
40,Male,Medium,Medium,Medium,65.1,18.8,Oily,90.2,28
20,Female,Low,Low,High,26.1,18.6,Dry,49.4,28.2
18,Male,Low,Low,High,22.9,16.2,Dry,42.4,28
39,Female,Low,Low,High,38.5,24.4,Dry,35.6,59
52,Male,Medium,Medium,Low,59.9,19,Combination,100,32
41,Male,Low,High,Medium,76.5,22.8,Oily,57.8,38.9
33,Female,Medium,Medium,Low,74.8,19,Normal,100,24.7
46,Female,Medium,Medium,Medium,71.7,20.3,Normal,99.9,31
23,Male,Low,High,Medium,80,29.3,Oily,73.5,21.8
28,Female,High,Medium,Medium,46.9,17.3,Combination,100,15
42,Female,Medium,High,Medium,46.8,21.8,Oily,91.4,22.8
43,Female,Medium,High,Medium,80,21.4,Oily,94.9,29.2
45,Female,Medium,High,Medium,74.1,23.6,Oily,86.9,32.2
49,Female,Medium,High,High,53.5,27.1,Combination,62.7,50
27,Male,Medium,High,Low,40.7,16.4,Combination,100,15
27,Male,Medium,High,Medium,67.5,21.9,Combination,96.3,15
43,Male,Medium,High,Low,54.4,26,Oily,100,23
55,Female,Low,Low,High,20,17,Dry,33.8,75
24,Female,Low,High,Low,79.5,27.3,Oily,67.7,22.9
47,Female,Medium,Medium,Low,62.6,18,Normal,100,34
42,Male,Low,Low,High,33.5,15.8,Dry,33.9,62
56,Male,Low,Low,High,30.1,14.5,Dry,30.1,76
54,Female,High,Medium,Medium,64.2,19.2,Normal,100,34
46,Male,Low,Low,High,27.2,15.5,Dry,26.3,66
26,Female,Medium,High,Medium,49.1,33.9,Combination,91,15.4
51,Male,Low,Low,High,25.7,10.1,Dry,33.1,71
40,Male,Low,Low,High,27.9,12.1,Dry,26.8,60
32,Male,Low,Low,High,46.8,17.6,Dry,52.8,40.5
53,Female,Low,Low,High,32.1,15.8,Dry,30.8,73
54,Female,High,Medium,Low,50.6,16,Normal,100,34
44,Male,Low,Low,Low,38.4,16.3,Dry,71.3,46
52,Male,Medium,Medium,Low,42.4,26.5,Normal,100,32
53,Female,Low,Low,High,23.6,17.2,Dry,30,73
23,Female,Medium,Medium,Low,48.7,15.3,Combination,100,15
31,Male,Medium,Medium,Low,65.6,14.9,Normal,100,17.4
54,Male,Low,Low,High,21.2,10,Dry,28.4,74
32,Female,High,Medium,Low,56.3,14.8,Normal,100,15
31,Female,Medium,Medium,Medium,29.6,14.2,Normal,100,21.7
42,Female,High,Medium,Medium,53.8,12.8,Normal,100,26
41,Male,Low,Low,High,28.9,19.3,Dry,30.1,61
49,Male,Medium,Medium,Medium,48,26.9,Normal,100,34.4
27,Female,High,Low,Medium,40.7,17.5,Combination,100,15
42,Female,Low,Low,High,48,19.7,Dry,46.5,54.2
22,Female,Low,Low,High,46.4,15.1,Dry,50.5,30.3
39,Male,Medium,High,Medium,76.2,26.2,Oily,92.6,23.1
53,Male,Medium,High,Medium,46.6,28.7,Combination,100,33
37,Male,Low,Low,High,25.5,16.4,Dry,31.8,57
38,Male,Medium,Medium,Low,45.4,16.6,Normal,100,21.8
23,Female,High,Medium,Medium,54.3,15.7,Normal,100,15
59,Female,Medium,Medium,Low,69.4,23.8,Normal,100,39
59,Female,Medium,Medium,Medium,61.8,22.4,Oily,90.1,42.2
59,Male,Low,High,Low,75.1,31.9,Oily,53,66.8
49,Female,Medium,High,Medium,64.7,27.5,Normal,90.2,33.5
21,Male,Medium,High,Medium,77.6,23.9,Oily,96.2,15
53,Female,Low,Low,High,31.2,29,Oily,31.5,73
27,Female,Medium,High,Medium,60.9,23.9,Oily,99.6,15
54,Male,Medium,High,Low,34.8,31.6,Combination,95.4,35.8
39,Female,High,Medium,Medium,43.6,18.5,Normal,100,19
53,Male,Medium,High,Medium,67.4,28.4,Oily,80.9,33
59,Male,Medium,High,Low,72.8,21.3,Oily,95.8,39
54,Female,Medium,High,Medium,47,29,Oily,91.4,37
29,Female,Low,Low,High,29.5,12,Dry,29.8,49
36,Male,Low,Medium,Low,44.7,29,Oily,78.4,31.1
52,Female,Medium,Low,High,29.3,16.6,Combination,65.6,55.3
54,Male,Low,Low,High,52.9,19.8,Dry,39.2,74
45,Female,Medium,High,Low,62.4,28.6,Normal,94.4,30.3
56,Male,Medium,Medium,Medium,41.8,13.8,Normal,96.2,39.9
40,Male,High,Medium,Low,61,17.3,Combination,100,20
59,Male,Low,Low,High,29.1,16.4,Dry,23.2,79
58,Male,Low,High,Medium,71.3,24.2,Oily,57.1,62.4
44,Male,Medium,High,Low,70.4,32.7,Oily,91.6,30.3
57,Male,Medium,Medium,Low,67.1,20.6,Normal,100,37
35,Female,High,Medium,Medium,53,17.9,Normal,100,17.1
38,Male,Low,High,Medium,80,29.2,Oily,59.7,38.6
39,Female,Medium,High,Medium,70.6,18.9,Normal,88.2,22.9
37,Male,Low,Low,High,29.4,12.8,Dry,29.7,57
41,Male,High,Medium,Medium,49.3,14.7,Normal,100,23.3
51,Female,Low,Low,High,34.4,11.4,Dry,23.6,71
35,Male,High,Medium,Medium,59.5,20.6,Normal,100,17.4
49,Male,Medium,High,Medium,80,28.6,Oily,84.2,37.6
21,Male,Low,Low,High,23.3,12.9,Dry,40.5,31
24,Female,Low,Low,High,29.7,16.2,Dry,43.8,34
55,Male,Low,High,Medium,77,22.7,Oily,60.4,56.6
27,Male,Medium,High,Low,80,31.4,Oily,98.8,15
34,Male,Medium,Medium,Low,64.1,14.5,Normal,100,22
50,Female,High,Medium,Low,47.6,25.9,Normal,100,34.9
39,Female,High,Medium,Low,40.5,19,Normal,100,19.3
36,Male,Medium,High,Medium,59.9,19.4,Combination,94.8,24.6
29,Female,High,Low,Low,62.1,12.7,Combination,100,15
45,Female,Low,Low,High,32.4,21.1,Dry,52.9,56
53,Male,Medium,High,Low,77.4,21,Oily,91.4,33
28,Male,Medium,High,Medium,79.1,24.3,Oily,88,15
35,Female,Medium,Medium,Low,41.1,23.9,Normal,100,16.6
50,Female,Medium,High,Medium,80,32,Oily,83.7,41.7
30,Male,Low,Low,High,50.1,21.5,Dry,51,37
22,Male,Medium,High,Low,55.4,24,Combination,100,15
38,Male,Low,Low,High,29.4,11,Dry,40.5,58
54,Male,Medium,Medium,Medium,53.8,20.5,Normal,100,35.5
32,Male,High,Low,High,43.3,14.6,Combination,80.3,28.8
23,Female,High,Medium,Medium,62.6,18.2,Combination,100,15
51,Female,High,Medium,Medium,29.5,14.3,Normal,92.4,31
49,Male,Low,High,Medium,80,27.1,Oily,58.4,49.8
56,Female,Medium,Medium,Medium,56.6,17,Normal,99.2,36
36,Female,Medium,High,Medium,64.2,21.6,Oily,98,20.2
53,Male,Low,Low,High,24.9,16.2,Dry,18.4,73
18,Male,Medium,Medium,Low,51,13.4,Normal,100,15
24,Male,Low,Low,High,31.5,10.5,Dry,54.9,28.7
29,Female,Medium,Medium,Low,63.6,18.5,Normal,100,15
42,Male,Medium,High,Medium,39.1,17.9,Oily,94.3,29.2
41,Male,Low,High,Low,75.4,28.5,Oily,65.1,37.7
37,Female,Low,Low,High,26.2,22.4,Dry,33.8,56.1
28,Female,Medium,High,Low,58.4,25.4,Combination,100,15
26,Male,Low,High,High,47.9,29.4,Oily,48.4,31.8
49,Male,Medium,High,Medium,56.2,26,Oily,91.9,35.9
19,Female,High,High,Medium,77.3,27.9,Oily,95.2,15
55,Female,Medium,Medium,Medium,61.8,22.2,Normal,100,35
18,Male,Low,Medium,High,74.4,14,Oily,60.1,28
56,Male,Low,High,Medium,72.4,25.5,Oily,61.1,56.5
54,Female,Medium,Medium,Medium,42.7,16.1,Normal,100,34
53,Female,High,Medium,Low,61.8,14.9,Normal,100,33
45,Female,Medium,Low,High,31.1,14.1,Combination,70.3,49.1
57,Female,Medium,High,Medium,70.2,28.3,Oily,78.6,39.3
37,Female,High,Medium,Medium,56.7,14.1,Normal,100,20.1
25,Male,High,Medium,Medium,47.9,20.2,Normal,100,15
38,Male,Low,High,Low,79.4,22.5,Oily,65.8,30
54,Male,High,Medium,Low,39.5,16.8,Normal,100,34
24,Female,Medium,High,Medium,62.8,15.4,Oily,100,15
32,Male,Medium,High,Medium,74.1,31.9,Combination,98,17.7
39,Female,Medium,High,Medium,27.8,23.2,Oily,93.3,20.7
26,Male,Low,Low,High,51.9,19.5,Dry,53.2,33.7
26,Male,Medium,Low,Low,46.8,14.5,Combination,96.2,15
34,Male,High,Medium,Medium,36.4,15,Normal,100,23.7
38,Female,Medium,Medium,Low,53.9,23.6,Combination,100,18
40,Male,Medium,Medium,Low,48,14,Normal,100,20
29,Male,Medium,Medium,High,46.1,15.3,Combination,83.7,23.1
39,Female,Low,Low,High,26.7,11.9,Combination,32,59
59,Male,Low,Low,High,25.9,16.3,Dry,15.3,79
52,Male,Low,High,Low,57.7,27,Oily,79.9,33.4
54,Female,Medium,High,Medium,80,26,Oily,81.4,39
32,Female,High,Medium,Low,52.4,14.9,Normal,100,15
42,Female,High,Medium,Medium,73.2,19.2,Normal,100,26.2
24,Male,Low,High,Medium,69.3,26.7,Oily,72.8,26.7
58,Male,Low,Low,High,29.7,29.5,Dry,30.9,78
28,Male,Medium,High,Medium,55.8,20.1,Combination,100,19.5
47,Male,Low,Low,High,24.7,19.1,Dry,36.2,67
32,Female,Low,Low,High,33.8,27.2,Dry,37.8,50.5
32,Female,High,Medium,Low,61.4,17.1,Oily,100,15
53,Male,Medium,Medium,Low,56.4,20.2,Normal,100,33
25,Female,Low,High,Medium,80,25.9,Oily,70.7,26.4
53,Female,High,Medium,Low,36.9,20.7,Oily,100,33
45,Female,Low,Low,High,31.1,17.2,Combination,31.1,65
19,Male,Low,Low,High,20.6,14,Dry,35.1,29
37,Male,Medium,High,Medium,61.9,17.5,Normal,96.9,27.4
26,Male,Medium,High,Medium,49.5,27.1,Normal,100,15
39,Male,Low,Low,High,29.1,14,Combination,31.8,59
45,Male,Medium,Medium,Low,28.4,12.6,Normal,100,30.5
59,Female,High,Medium,Medium,60.7,21.5,Combination,100,39
31,Male,Low,Low,High,29.5,15.1,Dry,28.3,51
51,Female,Medium,High,Medium,36.8,25,Combination,90,32.7
51,Female,Medium,High,Low,73.3,26.7,Oily,97.8,31
46,Male,Medium,High,Medium,63.8,19.9,Oily,88.3,28
47,Male,Medium,High,Medium,78.3,25.7,Oily,91.2,30.5
54,Female,Low,High,Medium,65.1,30.7,Oily,67.7,53.8
26,Male,Low,Low,High,26.6,11.9,Dry,46.2,38.1
46,Female,Low,Low,High,36.1,18.5,Dry,48.2,59.7
28,Female,Medium,Medium,Low,49.4,24.8,Normal,100,15
56,Female,Low,Low,High,28.9,28.3,Combination,36.9,76
59,Female,Medium,Medium,Medium,64,15.3,Oily,98.4,39
57,Male,Low,Low,Medium,56.5,25.2,Dry,56.5,63.3
37,Male,High,Medium,Medium,39.9,13.3,Normal,100,20.9
42,Female,Medium,High,Low,41.9,28.9,Oily,98.7,24.9
34,Male,Low,Low,High,30.6,16.1,Dry,47.1,41.2
57,Male,Medium,Medium,Medium,57,16.8,Combination,94.2,38.2
40,Male,Medium,Medium,Low,80,33.1,Oily,91.3,32.5
58,Male,Low,Low,High,20.4,17.1,Dry,31.3,78
35,Male,Medium,Medium,Medium,63.4,20.6,Oily,100,25.4
48,Female,Low,Low,High,28.2,17.9,Dry,32.2,68
32,Male,Low,Low,High,28.9,18.1,Dry,56.3,43.8
55,Female,Low,Low,High,32.1,10.7,Dry,37.5,72.8
50,Male,Medium,High,Medium,64.9,23.8,Oily,85.5,34.4
52,Female,Low,Low,High,20,16,Dry,22.6,72
41,Male,Low,Low,High,28.7,19.3,Dry,34.5,61
40,Male,Low,Low,High,21.9,14.5,Dry,25.9,60
51,Male,Low,Low,High,33.5,16,Dry,32.9,71
18,Male,Low,Low,High,26.6,26.9,Oily,57,28
53,Male,Low,High,Medium,40.3,29.8,Combination,66.5,53.7
59,Female,Medium,Medium,Low,57.2,22.9,Oily,100,39
38,Male,Medium,High,Low,76.7,32.7,Oily,86.8,21.4
24,Female,Low,Low,High,45,17.5,Dry,45.1,26.8
52,Female,Low,Low,High,27.4,11.2,Dry,12.9,72
54,Male,Medium,High,Medium,62.5,24.3,Normal,98.2,34
